Timestamp,ID,Data,Parsed Data
1739436910.7622712,514,b'\xb6\x08\x86\x08\x83\x08\xfa\x00',"""Va=223.0V, Vb=218.2V, Vc=217.9V, T=25.0\u00b0C"""
1739436910.7622712,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.7723804,513,b'\x06\x00\xa4\x00R\xff\x00\x00',"""Ia=0.6A, Ib=16.4A, Ic=-17.4A"""
1739436910.7723804,514,b'\xbb\x08\xae\x08x\x08\xfa\x00',"""Va=223.5V, Vb=222.2V, Vc=216.8V, T=25.0\u00b0C"""
1739436910.7723804,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.7830617,513,b'\xfc\xff\xb6\x00O\xff\x00\x00',"""Ia=-0.4A, Ib=18.2A, Ic=-17.7A"""
1739436910.6886554,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.7830617,514,b'\xb6\x08|\x08\xb3\x08\xfa\x00',"""Va=223.0V, Vb=217.2V, Vc=222.7V, T=25.0\u00b0C"""
1739436910.793563,513,b'\x01\x00\xaf\x00Y\xff\x00\x00',"""Ia=0.1A, Ib=17.5A, Ic=-16.7A"""
1739436910.793563,514,b'\xac\x08\xb1\x08\xc4\x08\xfa\x00',"""Va=222.0V, Vb=222.5V, Vc=224.4V, T=25.0\u00b0C"""
1739436910.793563,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.8036938,513,b'\x02\x00\xb0\x00V\xff\x00\x00',"""Ia=0.2A, Ib=17.6A, Ic=-17.0A"""
1739436910.8036938,514,b'\xc7\x08\xba\x08j\x08\xfa\x00',"""Va=224.7V, Vb=223.4V, Vc=215.4V, T=25.0\u00b0C"""
1739436910.8036938,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.814451,513,b'\x01\x00\xac\x00J\xff\x00\x00',"""Ia=0.1A, Ib=17.2A, Ic=-18.2A"""
1739436910.814451,514,b'\xb8\x08\xb1\x08x\x08\xfa\x00',"""Va=223.2V, Vb=222.5V, Vc=216.8V, T=25.0\u00b0C"""
1739436910.814451,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.8251777,513,b'\xf8\xff\xac\x00K\xff\x00\x00',"""Ia=-0.8A, Ib=17.2A, Ic=-18.1A"""
1739436910.8251777,514,b'\xa8\x08\x8a\x08\xc1\x08\xfa\x00',"""Va=221.6V, Vb=218.6V, Vc=224.1V, T=25.0\u00b0C"""
1739436910.8251777,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.8353999,513,b'\xf8\xff\xa7\x00\\\xff\x00\x00',"""Ia=-0.8A, Ib=16.7A, Ic=-16.4A"""
1739436910.8353999,514,b'r\x08\x95\x08\x8e\x08\xfa\x00',"""Va=216.2V, Vb=219.7V, Vc=219.0V, T=25.0\u00b0C"""
1739436910.8353999,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.8460248,513,b'\x00\x00\xa8\x00P\xff\x00\x00',"""Ia=0.0A, Ib=16.8A, Ic=-17.6A"""
1739436910.8460248,514,b'\x99\x08\x81\x08\xb7\x08\xfa\x00',"""Va=220.1V, Vb=217.7V, Vc=223.1V, T=25.0\u00b0C"""
1739436910.7830617,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.8460248,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436910.8564575,513,b'\xf8\xff\xa7\x00W\xff\x00\x00',"""Ia=-0.8A, Ib=16.7A, Ic=-16.9A"""
1739436910.8564575,514,b'\x9d\x08\xac\x08p\x08\xfa\x00',"""Va=220.5V, Vb=222.0V, Vc=216.0V, T=25.0\u00b0C"""
1739436910.8564575,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.8668404,513,b'\x08\x00\xb0\x00Q\xff\x00\x00',"""Ia=0.8A, Ib=17.6A, Ic=-17.5A"""
1739436910.8668404,514,b'p\x08\xc2\x08}\x08\xfa\x00',"""Va=216.0V, Vb=224.2V, Vc=217.3V, T=25.0\u00b0C"""
1739436910.877311,513,b'\x05\x00\xab\x00U\xff\x00\x00',"""Ia=0.5A, Ib=17.1A, Ic=-17.1A"""
1739436910.877311,514,b'\x88\x08\x90\x08\x90\x08\xfa\x00',"""Va=218.4V, Vb=219.2V, Vc=219.2V, T=25.0\u00b0C"""
1739436910.877311,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436910.8873737,513,b'\x03\x00\xa8\x00R\xff\x00\x00',"""Ia=0.3A, Ib=16.8A, Ic=-17.4A"""
1739436910.8668404,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.8873737,514,b'\x9a\x08\x8f\x08r\x08\xfa\x00',"""Va=220.2V, Vb=219.1V, Vc=216.2V, T=25.0\u00b0C"""
1739436910.8873737,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.897711,513,b'\xfe\xff\xab\x00Q\xff\x00\x00',"""Ia=-0.2A, Ib=17.1A, Ic=-17.5A"""
1739436910.897711,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.908022,513,b'\x08\x00\xb3\x00]\xff\x00\x00',"""Ia=0.8A, Ib=17.9A, Ic=-16.3A"""
1739436910.908022,514,b'u\x08\xc0\x08\xa3\x08\xfa\x00',"""Va=216.5V, Vb=224.0V, Vc=221.1V, T=25.0\u00b0C"""
1739436910.908022,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.9181054,513,b'\xfd\xff\xad\x00\\\xff\x00\x00',"""Ia=-0.3A, Ib=17.3A, Ic=-16.4A"""
1739436910.897711,514,b'\xc4\x08\xc7\x08\xb1\x08\xfa\x00',"""Va=224.4V, Vb=224.7V, Vc=222.5V, T=25.0\u00b0C"""
1739436910.9181054,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.9281955,513,b'\x05\x00\xaf\x00N\xff\x00\x00',"""Ia=0.5A, Ib=17.5A, Ic=-17.8A"""
1739436910.9181054,514,b'\xa0\x08\xa2\x08\x9b\x08\xfa\x00',"""Va=220.8V, Vb=221.0V, Vc=220.3V, T=25.0\u00b0C"""
1739436910.9281955,514,b'\xa5\x08m\x08\x89\x08\xfa\x00',"""Va=221.3V, Vb=215.7V, Vc=218.5V, T=25.0\u00b0C"""
1739436910.938442,513,b'\x02\x00\xab\x00T\xff\x00\x00',"""Ia=0.2A, Ib=17.1A, Ic=-17.2A"""
1739436910.938442,514,b'\x87\x08\xb1\x08\x8b\x08\xfa\x00',"""Va=218.3V, Vb=222.5V, Vc=218.7V, T=25.0\u00b0C"""
1739436910.9281955,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436910.938442,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.9484892,514,b'r\x08q\x08\x94\x08\xfa\x00',"""Va=216.2V, Vb=216.1V, Vc=219.6V, T=25.0\u00b0C"""
1739436910.948536,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436910.9586463,513,b'\x08\x00\xb2\x00]\xff\x00\x00',"""Ia=0.8A, Ib=17.8A, Ic=-16.3A"""
1739436910.9484892,513,b'\t\x00\xb3\x00N\xff\x00\x00',"""Ia=0.9A, Ib=17.9A, Ic=-17.8A"""
1739436910.9586463,514,b'\xb3\x08\x8c\x08\xc3\x08\xfa\x00',"""Va=222.7V, Vb=218.8V, Vc=224.3V, T=25.0\u00b0C"""
1739436910.96874,513,b'\xfa\xff\xb2\x00\\\xff\x00\x00',"""Ia=-0.6A, Ib=17.8A, Ic=-16.4A"""
1739436910.9586463,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.96874,514,b'\xc5\x08\xab\x08\xc2\x08\xfa\x00',"""Va=224.5V, Vb=221.9V, Vc=224.2V, T=25.0\u00b0C"""
1739436910.979335,513,b'\xf9\xff\xac\x00Y\xff\x00\x00',"""Ia=-0.7A, Ib=17.2A, Ic=-16.7A"""
1739436910.979335,514,b'\x9b\x08\xa8\x08\xc6\x08\xfa\x00',"""Va=220.3V, Vb=221.6V, Vc=224.6V, T=25.0\u00b0C"""
